year,04,05,06,07,08,09
2010,30.694435119628906,81.58857727050781,58.63798522949219,78.92312622070312,17.362422943115234,69.9984130859375
2011,45.7503547668457,40.541812896728516,116.75093078613281,79.27165985107422,32.360816955566406,22.124326705932617
2012,47.4375,47.41239929199219,45.3619499206543,55.0987663269043,83.91090393066406,28.993667602539062
2013,20.63745880126953,37.462730407714844,63.991859436035156,63.32221984863281,37.813323974609375,104.67572021484375
2014,58.61328125,97.67235565185547,83.43456268310547,52.7853889465332,34.23480224609375,56.8565788269043
2015,89.00680541992188,56.04537582397461,77.33453369140625,50.652809143066406,13.692476272583008,20.045978546142578
2016,63.11976623535156,117.06124877929688,68.67151641845703,40.53778839111328,54.79649353027344,30.939897537231445
2017,74.41426086425781,38.88207244873047,36.97749328613281,65.46490478515625,25.178943634033203,27.75026512145996
2018,20.901784896850586,32.78251647949219,61.801448822021484,91.19383239746094,5.031615734100342,61.841522216796875
2019,55.3476676940918,76.58442687988281,44.6423454284668,61.100101470947266,39.235572814941406,25.776859283447266
2020,19.94192123413086,105.28135681152344,60.766849517822266,55.403568267822266,14.537657737731934,22.705615997314453
2021,58.56378936767578,74.21373748779297,130.41299438476562,74.10710906982422,61.093482971191406,42.715049743652344
